Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000225827	SFTPA3P	10	-	79595294	79595660	0.0	0.0	0.0
ENSG00000155265	GOLGA7B	10	+	97850239	97871580	0.0	0.0	0.0
ENSG00000274691	AL157834.3	10	-	95173085	95173187	0.0	0.0	0.0
ENSG00000217094	PPIAP31	10	-	32188323	32188817	0.0	0.0	0.0
ENSG00000230240	RPL34P19	10	+	31983885	31984554	0.0	0.0	0.0
ENSG00000177283	FZD8	10	-	35638249	35642278	0.0	0.0	0.0
ENSG00000231829	AL157834.1	10	-	95141925	95168425	0.0	0.0	0.0
ENSG00000260400	AL513534.1	10	+	68698500	68700794	0.0	0.0	0.0
ENSG00000265375	MIR4679-2	10	-	89063335	89063411	0.0	0.0	0.0
ENSG00000226140	AL355339.1	10	+	16278701	16295858	0.0	0.0	0.0
ENSG00000228828	TLK2P2	10	-	37818606	37820982	0.0	0.0	0.0
ENSG00000272692	AC010997.4	10	+	75409157	75411842	0.0	0.0	0.0
ENSG00000225100	DPY19L2P5	10	-	79982910	79983240	0.0	0.0	0.0
ENSG00000173124	ACSM6	10	+	95194200	95228928	0.0	0.0	0.0
ENSG00000270902	AL160290.3	10	-	123323422	123323586	0.0	0.0	0.0
ENSG00000213484	EIF4A1P8	10	+	92136875	92138370	0.0	0.0	0.0
ENSG00000068383	INPP5A	10	+	132537820	132783480	0.0	0.0	0.0
ENSG00000256892	MTRNR2L7	10	-	37601440	37602974	0.0	0.0	0.0
ENSG00000279029	AL353583.1	10	-	24481180	24483034	0.0	0.0	0.0
ENSG00000107831	FGF8	10	-	101770130	101780369	0.0	0.0	0.0
ENSG00000274242	AL354976.1	10	-	25244061	25244854	0.0	0.0	0.0
ENSG00000182010	RTKN2	10	-	62183035	62268707	0.0	0.0	0.0
ENSG00000279982	AL162274.3	10	+	131996738	131999846	0.0	0.0	0.0
ENSG00000138336	TET1	10	+	68560656	68694482	0.0	0.0	0.0
ENSG00000273980	AL592071.1	10	-	133257144	133257551	0.0	0.0	0.0
ENSG00000154493	C10orf90	10	-	126424997	126670446	0.0	0.0	0.0
ENSG00000228694	MTND4P18	10	-	36434710	36435174	0.0	0.0	0.0
ENSG00000231906	AC016397.1	10	-	48546472	48546713	0.0	0.0	0.0
ENSG00000228195	RPL5P27	10	+	116749905	116751261	0.0	0.0	0.0
ENSG00000123243	ITIH5	10	-	7559270	7666998	0.0	0.0	0.0
ENSG00000224788	AL138775.1	10	+	10058722	10063502	0.0	0.0	0.0
ENSG00000234612	H2AFZP5	10	+	77953495	77953876	0.0	0.0	0.0
ENSG00000251810	RN7SKP132	10	-	27783846	27784053	0.0	0.0	0.0
ENSG00000228778	AL513542.1	10	+	99526948	99528467	0.0	0.0	0.0
ENSG00000107551	RASSF4	10	+	44959407	44995891	0.0	0.0	0.0
ENSG00000228748	AL450306.1	10	+	77782866	77793176	0.0	0.0	0.0
ENSG00000199855	RNU6-490P	10	-	27088321	27088427	0.0	0.0	0.0
ENSG00000214695	NPAP1P2	10	+	79860573	79861806	0.0	0.0	0.0
ENSG00000255624	AC073585.1	10	+	122879681	122898615	0.0	0.0	0.0
ENSG00000234244	AL512641.1	10	+	18746433	18747853	0.0	0.0	0.0
ENSG00000200789	RNU1-65P	10	+	84003332	84003479	0.0	0.0	0.0
ENSG00000232950	ZNF519P1	10	+	80297720	80299655	0.0	0.0	0.0
ENSG00000227338	AL139280.1	10	+	3266003	3267015	0.0	0.0	0.0
ENSG00000226582	UBE2V1P5	10	+	114117147	114117551	0.0	0.0	0.0
ENSG00000229629	AL500527.2	10	+	102089968	102090062	0.0	0.0	0.0
ENSG00000170312	CDK1	10	+	60778331	60794852	0.0	0.0	0.0
ENSG00000205696	ADARB2-AS1	10	+	1526637	1556984	0.0	0.0	0.0
ENSG00000222979	RN7SKP167	10	+	121410916	121411200	0.0	0.0	0.0
ENSG00000233900	RPL17P35	10	-	64620374	64620922	0.0	0.0	0.0
ENSG00000231245	C1DP1	10	-	32511336	32511737	0.0	0.0	0.0
ENSG00000189275	LINC01164	10	-	131772398	131790199	0.0	0.0	0.0
ENSG00000228339	AMD1P1	10	+	20350049	20351100	0.0	0.0	0.0
ENSG00000271408	NAPGP1	10	+	88699683	88700401	0.0	0.0	0.0
ENSG00000224402	OR6D1P	10	+	45255640	45263252	0.0	0.0	0.0
ENSG00000241935	HOGA1	10	+	97584323	97612802	0.0	0.0	0.0
ENSG00000270552	DUXAP3	10	-	42747544	42748687	0.0	0.0	0.0
ENSG00000233832	AL590623.1	10	+	38783004	38783108	0.0	0.0	0.0
ENSG00000227101	AC025822.1	10	+	4024940	4028394	0.0	0.0	0.0
ENSG00000198246	SLC29A3	10	+	71319258	71381423	0.0	0.0	0.0
ENSG00000232985	AL355537.2	10	-	128958772	128960062	0.0	0.0	0.0
ENSG00000228997	AL136452.1	10	-	10776223	10776661	0.0	0.0	0.0
ENSG00000225830	ERCC6	10	-	49455368	49539538	0.0	0.0	0.0
ENSG00000231553	RNMTL1P1	10	+	21394033	21394592	0.0	0.0	0.0
ENSG00000235931	LINC01553	10	-	59955430	59960913	0.0	0.0	0.0
ENSG00000221042	RF00622	10	-	92204229	92204306	0.0	0.0	0.0
ENSG00000234102	KRT19P4	10	+	68260557	68261499	0.0	0.0	0.0
ENSG00000213247	AL355863.1	10	+	111104956	111105248	0.0	0.0	0.0
ENSG00000095596	CYP26A1	10	+	93073475	93077890	0.0	0.0	0.0
ENSG00000134460	IL2RA	10	-	6010689	6062370	0.0	0.0	0.0
ENSG00000232142	RPS25P9	10	-	70198988	70199239	0.0	0.0	0.0
ENSG00000212413	RNU11-3P	10	-	103312436	103312568	0.0	0.0	0.0
ENSG00000119950	MXI1	10	+	110207605	110287365	0.0	0.0	0.0
ENSG00000234699	AL139339.1	10	+	103452846	103462695	0.0	0.0	0.0
ENSG00000204682	CASC10	10	-	21492658	21497262	0.0	0.0	0.0
ENSG00000273248	AC010997.5	10	-	75408973	75409326	0.0	0.0	0.0
ENSG00000213543	RARRES2P2	10	-	133637408	133637892	0.0	0.0	0.0
ENSG00000234541	CHEK2P5	10	+	38713195	38719229	0.0	0.0	0.0
ENSG00000134461	ANKRD16	10	-	5861617	5889906	0.0	0.0	0.0
ENSG00000212324	RNU6-129P	10	+	83764358	83764464	0.0	0.0	0.0
ENSG00000235810	AL731534.1	10	+	57513157	57513425	0.0	0.0	0.0
ENSG00000230555	AL450326.1	10	+	43420738	43422100	0.0	0.0	0.0
ENSG00000185904	LINC00839	10	+	42475543	42495336	0.0	0.0	0.0
ENSG00000203805	PLPP4	10	+	120456954	120589855	0.0	0.0	0.0
ENSG00000275005	AL354950.1	10	+	129845328	129845895	0.0	0.0	0.0
ENSG00000264313	RN7SL644P	10	+	92659044	92659302	0.0	0.0	0.0
ENSG00000180525	PRR26	10	+	649948	669581	0.0	0.0	0.0
ENSG00000233011	SLC9A3P1	10	+	50150603	50152287	0.0	0.0	0.0
ENSG00000236556	AC025038.1	10	+	59282147	59282835	0.0	0.0	0.0
ENSG00000243316	GUCY2GP	10	-	112308181	112356574	0.0	0.0	0.0
ENSG00000183230	CTNNA3	10	-	65912518	67696169	0.0	0.0	0.0
ENSG00000224222	AC024601.1	10	-	69994626	70007836	0.0	0.0	0.0
ENSG00000204683	C10orf113	10	-	21125763	21146559	0.0	0.0	0.0
ENSG00000237205	RPL7P34	10	-	88618223	88618934	0.0	0.0	0.0
ENSG00000252574	RNU5B-6P	10	-	109184934	109185001	0.0	0.0	0.0
ENSG00000134463	ECHDC3	10	+	11742366	11764070	0.0	0.0	0.0
ENSG00000122870	BICC1	10	+	58513140	58831437	0.0	0.0	0.0
ENSG00000280012	RPL23AP61	10	+	46063250	46063715	0.0	0.0	0.0
ENSG00000226557	TRAF6P1	10	-	59136625	59138182	0.0	0.0	0.0
ENSG00000148513	ANKRD30A	10	+	37125788	37384111	0.0	0.0	0.0
ENSG00000282906	AL513321.2	10	+	65123667	65141185	0.0	0.0	0.0
ENSG00000107954	NEURL1	10	+	103493979	103592552	0.0	0.0	0.0
ENSG00000213770	FAM210CP	10	-	27349717	27350290	0.0	0.0	0.0
ENSG00000199638	RNA5SP319	10	+	68461407	68461525	0.0	0.0	0.0
ENSG00000234942	GRID1-AS1	10	+	85577731	85607213	0.0	0.0	0.0
ENSG00000152464	RPP38	10	+	15097180	15139818	0.0	0.0	0.0
ENSG00000200217	RNU6-839P	10	+	109239639	109239746	0.0	0.0	0.0
ENSG00000234813	AL357520.1	10	+	18940501	18940953	0.0	0.0	0.0
ENSG00000280134	AL731532.2	10	-	85555484	85557436	0.0	0.0	0.0
ENSG00000234640	AL390763.1	10	-	128316282	128320214	0.0	0.0	0.0
ENSG00000273107	AL512598.1	10	+	24953241	24953513	0.0	0.0	0.0
ENSG00000213771	KRT8P37	10	-	8513687	8515106	0.0	0.0	0.0
ENSG00000212325	RF00019	10	-	100398352	100398446	0.0	0.0	0.0
ENSG00000227465	GPN3P1	10	-	25647570	25648104	0.0	0.0	0.0
ENSG00000276857	MIR6715A	10	+	112299612	112299690	0.0	0.0	0.0
ENSG00000189014	FAM35DP	10	+	47689707	47730436	0.0	0.0	0.0
ENSG00000236606	AC022028.1	10	+	85708760	85709167	0.0	0.0	0.0
ENSG00000225424	AL391869.1	10	+	129278251	129291722	0.0	0.0	0.0
ENSG00000238021	ARMC4P1	10	+	27258762	27288824	0.0	0.0	0.0
ENSG00000212743	AL137145.1	10	+	6350316	6352762	0.0	0.0	0.0
ENSG00000233321	AL357833.1	10	-	3486894	3502838	0.0	0.0	0.0
ENSG00000226466	RPA2P2	10	-	81136540	81137335	0.0	0.0	0.0
ENSG00000174721	FGFBP3	10	-	91906589	91909483	0.0	0.0	0.0
ENSG00000273012	AL353600.1	10	+	33341655	33341905	0.0	0.0	0.0
ENSG00000214015	RPL32P23	10	-	6071514	6071918	0.0	0.0	0.0
ENSG00000232109	VN1R54P	10	+	42660728	42661776	0.0	0.0	0.0
ENSG00000230109	AL158209.1	10	-	21340233	21372950	0.0	0.0	0.0
ENSG00000199881	RF00019	10	-	92272147	92272250	0.0	0.0	0.0
ENSG00000151929	BAG3	10	+	119651370	119677819	0.0	0.0	0.0
ENSG00000233685	OR6L1P	10	-	133575122	133576031	0.0	0.0	0.0
ENSG00000236467	KCNMA1-AS1	10	+	76888044	76980624	0.0	0.0	0.0
ENSG00000226016	RPL36AP55	10	+	27904209	27905162	0.0	0.0	0.0
ENSG00000232728	PHB2P1	10	+	109528119	109529008	0.0	0.0	0.0
ENSG00000148680	HTR7	10	-	90740823	90857698	0.0	0.0	0.0
ENSG00000231920	NEBL-AS1	10	+	21174014	21175048	0.0	0.0	0.0
ENSG00000152804	HHEX	10	+	92689951	92695646	0.0	0.0	0.0
ENSG00000179774	ATOH7	10	-	68230624	68232103	0.0	0.0	0.0
ENSG00000199592	RNA5SP321	10	+	77587049	77587159	0.0	0.0	0.0
ENSG00000203795	FAM24A	10	+	122910701	122913111	0.0	0.0	0.0
ENSG00000234544	PTGES3P5	10	+	108296099	108296532	0.0	0.0	0.0
ENSG00000221468	RNU6ATAC11P	10	+	43341786	43341910	0.0	0.0	0.0
ENSG00000237943	PRKCQ-AS1	10	+	6580419	6616452	0.0	0.0	0.0
ENSG00000270778	BUB1P1	10	+	127867881	127868487	0.0	0.0	0.0
ENSG00000236716	AL355376.1	10	+	28743745	28744663	0.0	0.0	0.0
ENSG00000233945	AC069540.2	10	-	83672406	83675439	0.0	0.0	0.0
ENSG00000199664	RNU6-1266P	10	-	77776951	77777055	0.0	0.0	0.0
ENSG00000130649	CYP2E1	10	+	133520406	133561220	0.0	0.0	0.0
ENSG00000148660	CAMK2G	10	-	73812501	73874591	0.0	0.0	0.0
ENSG00000264230	ANXA8L1	10	+	46375627	46391784	0.0	0.0	0.0
ENSG00000229775	AL353148.1	10	+	106140264	106188722	0.0	0.0	0.0
ENSG00000170324	FRMPD2	10	-	48153088	48274870	0.0	0.0	0.0
ENSG00000235469	MRPL50P4	10	-	59551404	59551878	0.0	0.0	0.0
ENSG00000265018	AGAP12P	10	-	48009873	48031640	0.0	0.0	0.0
ENSG00000248682	ARHGAP22-IT1	10	-	48510525	48511589	0.0	0.0	0.0
ENSG00000107447	DNTT	10	+	96304396	96338564	0.0	0.0	0.0
ENSG00000283053	AL390862.1	10	-	90622143	90623611	0.0	0.0	0.0
ENSG00000273891	AL731566.1	10	+	121965764	121967700	0.0	0.0	0.0
ENSG00000235426	AL133481.1	10	+	79382328	79409274	0.0	0.0	0.0
ENSG00000122873	CISD1	10	+	58269058	58289586	0.0	0.0	0.0
ENSG00000235645	AL450311.1	10	+	69684899	69692452	0.0	0.0	0.0
ENSG00000223019	RNA5SP306	10	-	25813811	25813917	0.0	0.0	0.0
ENSG00000261683	LINC00838	10	-	33759713	33772658	0.0	0.0	0.0
ENSG00000198739	LRRTM3	10	+	66926006	67099830	0.0	0.0	0.0
ENSG00000237242	BTF3P15	10	+	109534655	109534990	0.0	0.0	0.0
ENSG00000226358	KRT8P38	10	+	88727485	88728914	0.0	0.0	0.0
ENSG00000095777	MYO3A	10	+	25934071	26212536	0.0	0.0	0.0
ENSG00000231326	AL441943.3	10	-	2169140	2189474	0.0	0.0	0.0
ENSG00000236990	AC025822.2	10	+	4051726	4089013	0.0	0.0	0.0
ENSG00000227462	PSME2P6	10	+	22225698	22226024	0.0	0.0	0.0
ENSG00000151224	MAT1A	10	-	80271820	80289684	0.0	0.0	0.0
ENSG00000132334	PTPRE	10	+	127907061	128085855	0.0	0.0	0.0
ENSG00000237233	TMEM26-AS1	10	+	61452639	61481956	0.0	0.0	0.0
ENSG00000225778	PROSER2-AS1	10	-	11849608	11894700	0.0	0.0	0.0
ENSG00000269609	RPARP-AS1	10	+	102449817	102461106	0.0	0.0	0.0
ENSG00000077327	SPAG6	10	+	22345445	22454224	0.0	0.0	0.0
ENSG00000237970	TMEM161BP1	10	+	37337415	37338871	0.0	0.0	0.0
ENSG00000233547	AL158212.2	10	-	112950646	112951875	0.0	0.0	0.0
ENSG00000259869	AL022344.2	10	-	42751178	42752145	0.0	0.0	0.0
ENSG00000237540	RPL36AP36	10	-	13159477	13159777	0.0	0.0	0.0
ENSG00000228685	AL365356.2	10	+	5624931	5625126	0.0	0.0	0.0
ENSG00000271353	AC012468.1	10	-	119562101	119562530	0.0	0.0	0.0
ENSG00000270234	AL355333.1	10	+	8724010	8724288	0.0	0.0	0.0
ENSG00000264404	BX547991.1	10	-	47588681	47599830	0.0	0.0	0.0
ENSG00000282863	AC012560.1	10	+	78179174	78675109	0.0	0.0	0.0
ENSG00000278992	AC012048.1	10	+	76270206	76270800	0.0	0.0	0.0
ENSG00000227896	AL731569.1	10	+	86521945	86525101	0.0	0.0	0.0
ENSG00000270541	AC069545.1	10	+	55746551	55746908	0.0	0.0	0.0
ENSG00000274686	RF00017	10	+	77966173	77966440	0.0	0.0	0.0
ENSG00000222047	C10orf55	10	-	73909969	73922777	0.0	0.0	0.0
ENSG00000234677	AC068058.1	10	-	123913574	123931597	0.0	0.0	0.0
ENSG00000226762	AL451164.1	10	-	3240371	3257210	0.0	0.0	0.0
ENSG00000232075	MRPL35P2	10	-	63634317	63634827	0.0	0.0	0.0
ENSG00000235823	OLMALINC	10	+	100373513	100454043	0.0	0.0	0.0
ENSG00000234993	CUBNP2	10	-	45232026	45247361	0.0	0.0	0.0
ENSG00000233256	AL355870.1	10	+	13415202	13423133	0.0	0.0	0.0
ENSG00000234542	AL357127.1	10	+	123574227	123583767	0.0	0.0	0.0
ENSG00000235687	LINC00993	10	+	37248118	37347031	0.0	0.0	0.0
ENSG00000234952	AL139121.1	10	+	117735313	117736407	0.0	0.0	0.0
ENSG00000275024	AC005383.1	10	-	114280725	114281258	0.0	0.0	0.0
ENSG00000176236	C10orf111	10	-	15095385	15097319	0.0	0.0	0.0
ENSG00000233292	AL513533.1	10	+	89139044	89139458	0.0	0.0	0.0
ENSG00000232767	AC016825.1	10	+	116670103	116672739	0.0	0.0	0.0
ENSG00000221594	MIR548F1	10	-	54607874	54607957	0.0	0.0	0.0
ENSG00000273143	AL355512.1	10	-	110428840	110496204	0.0	0.0	0.0
ENSG00000070748	CHAT	10	+	49609095	49665104	0.0	0.0	0.0
ENSG00000237135	DDX10P1	10	-	30919012	30921235	0.0	0.0	0.0
ENSG00000229543	AC010163.1	10	+	78293842	78301003	0.0	0.0	0.0
ENSG00000283688	MIR6715B	10	-	112299612	112299688	0.0	0.0	0.0
ENSG00000281974	AC025268.1	10	+	86948677	86949875	0.0	0.0	0.0
ENSG00000234569	RAD1P1	10	+	119621068	119621880	0.0	0.0	0.0
ENSG00000271237	HMGB1P50	10	+	49551308	49552652	0.0	0.0	0.0
ENSG00000227143	LINC01153	10	+	121178700	121185966	0.0	0.0	0.0
ENSG00000280450	AL683826.1	10	+	5346651	5347277	0.0	0.0	0.0
ENSG00000235113	AL161932.2	10	+	32109861	32111666	0.0	0.0	0.0
ENSG00000276544	RN7SL453P	10	-	47692399	47692727	0.0	0.0	0.0
ENSG00000236417	CTSLP1	10	-	87386685	87390203	0.0	0.0	0.0
ENSG00000278531	AL512324.3	10	-	45187292	45198323	0.0	0.0	0.0
ENSG00000222072	RF00019	10	-	100907174	100907280	0.0	0.0	0.0
ENSG00000165886	UBTD1	10	+	97498868	97571209	0.0	0.0	0.0
ENSG00000234256	PTCD2P2	10	+	88876450	88877544	0.0	0.0	0.0
ENSG00000215409	AL355493.1	10	-	27331357	27341252	0.0	0.0	0.0
ENSG00000233451	AL513128.1	10	+	22361172	22413067	0.0	0.0	0.0
ENSG00000201196	RF00019	10	+	52852607	52852703	0.0	0.0	0.0
ENSG00000201412	RF00019	10	-	92710499	92710608	0.0	0.0	0.0
ENSG00000236800	AC068898.1	10	-	48664199	48672424	0.0	0.0	0.0
ENSG00000138308	PLA2G12B	10	-	72935170	72954778	0.0	0.0	0.0
ENSG00000235356	AL592466.1	10	+	65313785	65314970	0.0	0.0	0.0
ENSG00000279239	AL391099.1	10	-	42470082	42470268	0.0	0.0	0.0
ENSG00000108242	CYP2C18	10	+	94683621	94736190	0.0	0.0	0.0
ENSG00000213449	GAPDHP28	10	-	91666780	91667782	0.0	0.0	0.0
ENSG00000235939	AL138760.1	10	+	49419277	49472903	0.0	0.0	0.0
ENSG00000213574	LDHAP5	10	-	118932674	118933295	0.0	0.0	0.0
ENSG00000234452	SLC16A12-AS1	10	+	89456064	89468140	0.0	0.0	0.0
ENSG00000233197	TMEM256P1	10	-	69523311	69523650	0.0	0.0	0.0
ENSG00000201001	RNU6-270P	10	-	28760699	28760803	0.0	0.0	0.0
ENSG00000198546	ZNF511	10	+	133308475	133313162	0.0	0.0	0.0
ENSG00000213061	PFN1P11	10	-	102838011	102845473	0.0	0.0	0.0
ENSG00000223993	AC025428.1	10	-	85431943	85432515	0.0	0.0	0.0
ENSG00000078114	NEBL	10	-	20779973	21174187	0.0	0.0	0.0
ENSG00000229485	KSR1P1	10	-	42149310	42149549	0.0	0.0	0.0
ENSG00000278641	DUX4L15	10	+	133759859	133761125	0.0	0.0	0.0
ENSG00000233258	AL390786.1	10	-	83911654	83912922	0.0	0.0	0.0
ENSG00000223432	AC009988.1	10	-	121615425	121615839	0.0	0.0	0.0
ENSG00000207453	RNU6-535P	10	-	7486703	7486809	0.0	0.0	0.0
ENSG00000252998	RNU6-889P	10	+	2098167	2098269	0.0	0.0	0.0
ENSG00000279822	AC016397.2	10	-	48443836	48445820	0.0	0.0	0.0
ENSG00000237002	AL590730.1	10	+	36438616	36442392	0.0	0.0	0.0
ENSG00000183346	CABCOCO1	10	+	61662961	61766766	0.0	0.0	0.0
ENSG00000072422	RHOBTB1	10	-	60869438	61001440	0.0	0.0	0.0
ENSG00000179133	C10orf67	10	-	23201916	23344845	0.0	0.0	0.0
ENSG00000222740	RNA5SP328	10	-	126145474	126145582	0.0	0.0	0.0
ENSG00000273760	AC245041.1	10	-	47970043	47973496	0.0	0.0	0.0
ENSG00000252993	RF00402	10	+	92076242	92076365	0.0	0.0	0.0
ENSG00000224190	AL355537.1	10	+	128912879	128916271	0.0	0.0	0.0
ENSG00000225292	AL158212.1	10	+	112888735	112906111	0.0	0.0	0.0
ENSG00000229081	LINC01165	10	-	132520827	132522449	0.0	0.0	0.0
ENSG00000235199	CYP2C58P	10	-	94865852	94873129	0.0	0.0	0.0
ENSG00000273363	AL353801.3	10	-	44958917	44959458	0.0	0.0	0.0
ENSG00000235803	MTCO2P23	10	-	69590583	69591262	0.0	0.0	0.0
ENSG00000201548	RF00019	10	-	88585638	88585733	0.0	0.0	0.0
ENSG00000225948	AL158210.1	10	+	6618716	6625346	0.0	0.0	0.0
ENSG00000187553	CYP26C1	10	+	93060808	93069536	0.0	0.0	0.0
ENSG00000263761	GDF2	10	+	47322490	47326270	0.0	0.0	0.0
ENSG00000231188	AL139819.1	10	-	100335563	100346390	0.0	0.0	0.0
ENSG00000223131	RNA5SP304	10	+	22997255	22997358	0.0	0.0	0.0
ENSG00000232004	CAP1P2	10	-	43604843	43606251	0.0	0.0	0.0
ENSG00000120549	KIAA1217	10	+	23694746	24547848	0.0	0.0	0.0
ENSG00000226861	AL390835.1	10	+	8298897	8301667	0.0	0.0	0.0
ENSG00000119943	PYROXD2	10	-	98383565	98415184	0.0	0.0	0.0
ENSG00000237417	XRCC6P1	10	-	93206857	93209627	0.0	0.0	0.0
ENSG00000270762	FXYD6P1	10	+	42555440	42555724	0.0	0.0	0.0
ENSG00000138311	ZNF365	10	+	62374192	62672011	0.0	0.0	0.0
ENSG00000261456	TUBB8	10	-	46892	74163	0.0	0.0	0.0
ENSG00000235742	AC012308.1	10	-	117023674	117023851	0.0	0.0	0.0
ENSG00000226005	AL513303.1	10	+	3934519	3935813	0.0	0.0	0.0
ENSG00000227437	RPS8P4	10	+	119638456	119639082	0.0	0.0	0.0
ENSG00000238246	AC069549.1	10	-	20070805	20091784	0.0	0.0	0.0
ENSG00000225152	AL160290.1	10	-	123425713	123427640	0.0	0.0	0.0
ENSG00000148848	ADAM12	10	-	126012381	126388455	0.0	0.0	0.0
ENSG00000240294	RN7SKP241	10	-	24908522	24908812	0.0	0.0	0.0
ENSG00000265763	ZNF488	10	-	47365496	47384273	0.0	0.0	0.0
ENSG00000148483	TMEM236	10	+	17752252	17800868	0.0	0.0	0.0
ENSG00000283913	AL512662.2	10	+	79904898	79951029	0.0	0.0	0.0
ENSG00000165312	OTUD1	10	+	23439458	23442390	0.0	0.0	0.0
ENSG00000264006	AKR1C8P	10	-	5154143	5185187	0.0	0.0	0.0
ENSG00000231298	MANCR	10	-	4650185	4678154	0.0	0.0	0.0
ENSG00000270670	MARK2P16	10	-	89837612	89839334	0.0	0.0	0.0
ENSG00000180764	PIPSL	10	-	93958191	93961540	0.0	0.0	0.0
ENSG00000198825	INPP5F	10	+	119726097	119829278	0.0	0.0	0.0
ENSG00000236313	VN1R53P	10	+	37348616	37349572	0.0	0.0	0.0
ENSG00000274458	RF00561	10	+	36438661	36438788	0.0	0.0	0.0
ENSG00000107807	TLX1	10	+	101130505	101137789	0.0	0.0	0.0
ENSG00000261671	AL158211.1	10	+	22257786	22258548	0.0	0.0	0.0
ENSG00000229981	LINC01435	10	-	107694973	108197849	0.0	0.0	0.0
ENSG00000138207	RBP4	10	-	93591687	93601744	0.0	0.0	0.0
ENSG00000271220	AL355376.2	10	+	28812899	28813139	0.0	0.0	0.0
ENSG00000165828	PRAP1	10	+	133347146	133352683	0.0	0.0	0.0
ENSG00000254636	ARMS2	10	+	122454653	122457352	0.0	0.0	0.0
ENSG00000260314	MRC1	10	+	17809344	17911170	0.0	0.0	0.0
ENSG00000263482	ANTXRLP1	10	-	46233885	46273557	0.0	0.0	0.0
ENSG00000254271	AC022390.1	10	+	60734342	60741828	0.0	0.0	0.0
ENSG00000223808	AC044784.1	10	+	8970125	8973468	0.0	0.0	0.0
ENSG00000226694	AL441943.1	10	+	2071845	2081097	0.0	0.0	0.0
ENSG00000229672	AL450322.2	10	+	3751067	3763226	0.0	0.0	0.0
ENSG00000279315	AL158212.4	10	+	112831169	112832454	0.0	0.0	0.0
ENSG00000276375	AL157712.1	10	-	130282445	130286604	0.0	0.0	0.0
ENSG00000152766	ANKRD22	10	-	88822132	88851818	0.0	0.0	0.0
ENSG00000234736	FAM170B-AS1	10	+	49121839	49151547	0.0	0.0	0.0
ENSG00000138315	OIT3	10	+	72893581	72933033	0.0	0.0	0.0
ENSG00000243289	AGAP13P	10	+	46816516	46832476	0.0	0.0	0.0
ENSG00000270369	AL591684.3	10	-	47484457	47484754	0.0	0.0	0.0
ENSG00000280809	LINC00836	10	+	25651712	25732935	0.0	0.0	0.0
ENSG00000187021	PNLIPRP1	10	+	116590385	116609175	0.0	0.0	0.0
ENSG00000182645	CCDC172	10	+	116324428	116380029	0.0	0.0	0.0
ENSG00000252639	RNU2-24P	10	-	27193358	27193500	0.0	0.0	0.0
ENSG00000199222	RF00019	10	+	21481716	21481817	0.0	0.0	0.0
ENSG00000270767	AL356157.2	10	-	44488335	44488445	0.0	0.0	0.0
ENSG00000283496	ZNF511-PRAP1	10	+	133309410	133352529	0.0	0.0	0.0
ENSG00000155254	MARVELD1	10	+	97713173	97718152	0.0	0.0	0.0
ENSG00000235316	DUSP8P5	10	+	73731824	73733638	0.0	0.0	0.0
ENSG00000240180	RPL12P28	10	-	5861805	5862594	0.0	0.0	0.0
ENSG00000234109	RPL7P36	10	+	99047639	99048319	0.0	0.0	0.0
ENSG00000231082	AL731544.1	10	+	80649797	80653732	0.0	0.0	0.0
ENSG00000233435	AGGF1P2	10	+	133640789	133642894	0.0	0.0	0.0
ENSG00000228657	RPL23AP58	10	-	102572757	102573225	0.0	0.0	0.0
ENSG00000214549	SDHCP2	10	+	92118664	92119164	0.0	0.0	0.0
ENSG00000225768	AL161646.1	10	-	104474939	104480274	0.0	0.0	0.0
ENSG00000274599	DUX4L24	10	+	133670450	133671718	0.0	0.0	0.0
ENSG00000241317	AL133481.3	10	-	79504073	79506281	0.0	0.0	0.0
ENSG00000233122	CTAGE7P	10	+	130106046	130108481	0.0	0.0	0.0
ENSG00000228181	AL590365.1	10	-	15171036	15171278	0.0	0.0	0.0
ENSG00000197430	OPALIN	10	-	96343216	96359365	0.0	0.0	0.0
ENSG00000207029	RNU6-43P	10	+	102591524	102591630	0.0	0.0	0.0
ENSG00000275675	AL161931.1	10	-	38068449	38068694	0.0	0.0	0.0
ENSG00000224251	AL391427.1	10	+	4995488	4997380	0.0	0.0	0.0
ENSG00000166224	SGPL1	10	+	70815961	70881173	0.0	0.0	0.0
ENSG00000236769	AL139237.2	10	-	43901365	43912326	0.0	0.0	0.0
ENSG00000213432	RPL17P34	10	-	93284004	93284558	0.0	0.0	0.0
ENSG00000215086	NPM1P24	10	-	72917641	72918534	0.0	0.0	0.0
ENSG00000233318	RPL31P45	10	+	22266991	22267346	0.0	0.0	0.0
ENSG00000228484	AL137025.1	10	+	114764788	114779903	0.0	0.0	0.0
ENSG00000278982	AL139125.2	10	+	7411599	7413467	0.0	0.0	0.0
ENSG00000227076	AL158166.1	10	+	127934698	127936167	0.0	0.0	0.0
ENSG00000182531	OR7E115P	10	-	15007861	15008884	0.0	0.0	0.0
ENSG00000226676	BX248123.1	10	-	79628757	79632188	0.0	0.0	0.0
ENSG00000273225	FAM25BP	10	+	46369113	46373563	0.0	0.0	0.0
ENSG00000238176	AL390061.1	10	+	36940109	36943932	0.0	0.0	0.0
ENSG00000200891	RF00284	10	-	87994618	87994695	0.0	0.0	0.0
ENSG00000234319	RPS12P2	10	-	80215851	80216119	0.0	0.0	0.0
ENSG00000232420	IL9RP2	10	-	80394	86265	0.0	0.0	0.0
